ts_code,stock_name,buy_date,buy_price,max_return_10d,max_return_20d,max_return_60d,amplitude,gain
300861.SZ,美畅股份,20260123,19.3,-2.95336787564767,2.4870466321243545,2.4870466321243545,32.34672304439747,20.024875621890565
300866.SZ,安克创新,20260511,129.1,5.6545313710302185,5.6545313710302185,,34.98332077908102,8.033472803347276
300895.SZ,铜牛信息,20260114,56.71,-0.21160289190618486,-0.21160289190618486,34.61470640098748,32.65647396082179,6.698024459078085
300913.SZ,兆龙互连,20260507,58.05,1.7226528854435832,9.595176571920758,,29.455113890129514,5.25838621940163
300975.SZ,商络电子,20260129,16.96,3.1249999999999853,3.1249999999999853,39.15094339622642,34.625322997416035,20.02830856334041
301029.SZ,怡合达,20260515,30.47,2.3301608139153296,2.3301608139153296,,33.08501314636284,6.949806949806951
301071.SZ,力量钻石,20251009,35.54,35.706246482836235,35.706246482836235,35.706246482836235,23.16758747697974,12.290679304897317
301109.SZ,军信股份,20251211,16.16,-2.289603960396046,-2.289603960396046,11.324257425742564,12.879884225759763,5.0032488628979825
301179.SZ,泽宇智能,20260303,18.88,39.353813559322035,39.353813559322035,50.84745762711865,21.00728959575879,6.787330316742078
301188.SZ,力诺药包,20260401,20.45,22.24938875305624,39.119804400978,,24.821775761503577,20.01173708920188
301207.SZ,华兰疫苗,20251021,21.68,8.763837638376378,17.06642066420664,17.06642066420664,29.877656149388297,9.49494949494949
301238.SZ,瑞泰新材,20260528,24.92,2.046548956661308,,,22.954303931987248,8.347826086956529
301246.SZ,宏源药业,20251013,17.69,-1.6393442622950969,17.750141322781214,51.950254381006204,26.17554858934171,20.013568521031214
301248.SZ,杰创智能,20251224,32.2,16.304347826086953,58.385093167701854,106.89440993788818,27.639882204459404,8.783783783783788
301269.SZ,华大九天,20251013,136.16,-0.5434782608695718,-0.5434782608695718,-0.5434782608695718,23.687627527360437,11.78064198341679
301275.SZ,汉朔科技,20260114,71.65,10.244242847173746,10.244242847173746,10.244242847173746,16.376173146906716,19.99665047730699
301291.SZ,明阳电气,20250923,47.32,6.677937447168208,9.234995773457307,12.214708368554525,23.58490566037736,5.038845726970041
301297.SZ,富乐德,20260422,42.4,15.731132075471702,27.78301886792453,,25.84097859327216,5.7356608478802915
301345.SZ,涛涛车业,20260422,280.0,1.4464285714285754,1.4464285714285754,,32.272143774069335,14.725887076948291
301373.SZ,凌玮科技,20260225,44.26,72.16448260280164,72.16448260280164,238.45458653411663,25.271739130434785,20.0108459869848
301382.SZ,蜂助手,20260112,41.3,2.9539951573850023,3.462469733656174,3.462469733656174,24.761298535964357,8.03034266283024
301458.SZ,钧崴电子,20260421,41.92,2.2662213740457915,7.371183206106862,,26.709062003179657,11.965811965811977
301500.SZ,飞南资源,20260128,21.11,15.67977261961157,27.90146849834202,44.90762671719565,27.1545827633379,20.01137009664582
301510.SZ,固高科技,20251201,36.68,10.632497273718645,10.632497273718645,10.632497273718645,28.799715909090917,6.318840579710145
301522.SZ,上大股份,20251225,38.48,24.71413721413723,24.71413721413723,24.71413721413723,22.978303747534497,7.456017872102749
