股票代码,股票名称,收盘价,第一波涨幅(%),今日涨幅(%),调整量/上涨量,市值(亿),是否波谷
688072.SH,拓荆科技,791.00,60.40,6.46,0.44,15690000.00,否
301345.SZ,涛涛车业,256.90,30.62,8.86,0.57,2530000.00,否
