股票代码,股票名称,首次满足日期,10日涨幅(%),20日涨幅(%),40日涨幅(%)
002939.SZ,长城证券,20250813,19.17670682730922,14.6586345381526,13.955823293172678
300145.SZ,南方泵业,20250813,-5.293005671077509,-10.964083175803403,-14.933837429111533
300290.SZ,荣科科技,20250813,4.4066317626526965,12.696335078534016,-3.315881326352537
300394.SZ,天孚通信,20250813,27.994880546075073,49.24061433447098,28.626279863481223
300815.SZ,玉禾田,20250813,-21.94180522565321,-22.268408551068884,-24.0498812351544
300870.SZ,欧陆通,20250813,42.77929155313351,14.485013623978208,8.163487738419613
301150.SZ,中一科技,20250813,-7.702020202020206,18.0239898989899,21.306818181818183
600106.SH,重庆路桥,20250813,-2.040816326530605,-8.84353741496598,-16.190476190476186
600208.SH,衢州发展,20250813,3.532008830022078,0.0,1.5452538631346444
600855.SH,航天长峰,20250813,-16.612377850162876,-24.321389793702508,-23.1270358306189
601002.SH,晋亿实业,20250813,-9.70394736842105,-11.513157894736844,-12.828947368421057
601137.SH,博威合金,20250813,2.5000000000000124,2.0491803278688527,0.7786885245901692
603031.SH,安孚科技,20250813,15.059687786960518,21.548821548821547,15.947352310988677
603098.SH,森特股份,20250813,26.933101650738482,38.140747176368386,23.37098175499565
603306.SH,华懋科技,20250813,7.313725490196073,-8.294117647058817,-5.392156862745098
603337.SH,杰克科技,20250813,-4.926584234930443,-8.94513137557959,-14.509273570324572
605289.SH,罗曼股份,20250813,11.301761610615415,1.853122855181886,71.6998398535804
688046.SH,药康生物,20250813,-3.9106145251396613,5.865921787709501,-9.106145251396642
688268.SH,华特气体,20250813,-7.42756523131103,-12.325916439891142,5.250520249719867
688390.SH,固德威,20250813,-6.456692913385815,7.500000000000005,15.688976377952768
688545.SH,兴福电子,20250813,-1.513353115727018,-10.267062314540071,7.804154302670609
688733.SH,壹石通,20250813,-2.7180067950169833,-0.5662514156285338,-1.5100037750094322
000700.SZ,模塑科技,20250814,0.4077471967380137,6.320081549439339,-6.116207951070333
301293.SZ,三博脑科,20250814,-11.368327926865224,-11.618991447950451,-13.063992922441747
600775.SH,南京熊猫,20250814,-5.667412378821774,-12.677106636838175,-14.988814317673377
601778.SH,晶科科技,20250814,24.860335195530716,31.564245810055862,-1.3966480446927447
603222.SH,济民健康,20250814,36.29629629629629,73.58024691358025,29.259259259259274
000029.SZ,深深房Ａ,20250815,19.118869492934337,16.87448046550292,22.734829592684967
000970.SZ,中科三环,20250815,4.897418927862344,-5.360688285903367,-8.537392455327593
002272.SZ,川润股份,20250815,17.394224311618533,12.02149093351242,5.910006715916715
002364.SZ,中恒电气,20250815,29.844961240310074,39.292635658914726,31.00775193798449
002768.SZ,国恩股份,20250815,5.830775975449373,1.0083296799649297,1.9947391494958433
002911.SZ,佛燃能源,20250815,-12.835820895522392,-14.999999999999996,-6.492537313432843
002988.SZ,豪美新材,20250815,-11.791699920191533,-7.9409417398244155,-17.019154030327204
002993.SZ,奥海科技,20250815,0.22075055187637857,-6.682721252257673,-13.54605659241421
003022.SZ,联泓新科,20250815,8.92857142857142,19.047619047619044,7.521645021645025
300033.SZ,同花顺,20250815,12.510893246187363,-0.5691721132897535,-5.340413943355124
300059.SZ,东方财富,20250815,8.034379671150965,0.7100149476831006,-6.502242152466375
300300.SZ,海峡创新,20250815,-7.236842105263164,-12.499999999999996,-1.9736842105263175
300456.SZ,赛微电子,20250815,12.121212121212128,9.790209790209797,4.428904428904426
300547.SZ,川环科技,20250815,2.7227722772277234,-9.488448844884477,-22.978547854785468
300655.SZ,晶瑞电材,20250815,0.0,12.658227848101266,15.358649789029538
300724.SZ,捷佳伟创,20250815,32.88482238966633,31.431646932185163,23.856297093649093
300803.SZ,指南针,20250815,36.570492400109224,32.77509784290524,29.525803221989623
300811.SZ,铂科新材,20250815,13.769230769230772,20.430769230769233,8.523076923076934
300814.SZ,中富电路,20250815,-1.7215079538025695,5.31706254085857,7.060361734582702
300843.SZ,胜蓝股份,20250815,41.562778272484415,22.55120213713267,8.036509349955475
300855.SZ,图南股份,20250815,-5.00975927130774,-9.629147690305782,-10.279765777488615
300951.SZ,博硕科技,20250815,6.691749529696324,7.739854877721049,-2.6068261220102094
600021.SH,上海电力,20250815,30.18707482993198,88.77551020408163,88.0952380952381
600076.SH,康欣新材,20250815,3.2608695652174022,7.608695652173929,0.0
600255.SH,鑫科材料,20250815,-12.44725738396624,-10.548523206751053,-20.253164556962034
600673.SH,东阳光,20250815,31.94362889019376,39.048737522019955,18.555490311215504
601162.SH,天风证券,20250815,5.415162454873642,0.0,-8.122743682310473
603025.SH,大豪科技,20250815,7.9923273657289,5.37084398976982,4.283887468030679
603153.SH,上海建科,20250815,-7.247796278158669,-7.63956904995104,-10.039177277179238
603158.SH,腾龙股份,20250815,15.822222222222216,-4.799999999999993,-10.133333333333338
603686.SH,福龙马,20250815,-5.783866057838663,-5.936073059360739,15.829528158295266
688195.SH,腾景科技,20250815,32.14020771513353,91.00519287833826,81.00890207715132
688276.SH,百克生物,20250815,-5.905511811023622,-9.724409448818893,-14.055118110236222
688347.SH,华虹公司,20250815,-4.713375796178347,21.999999999999993,56.36942675159236
688539.SH,高华科技,20250815,-7.709686529229024,-8.218017509178189,-4.857384919514258
688582.SH,芯动联科,20250815,6.626984126984134,0.5158730158730166,-13.756613756613747
688676.SH,金盘科技,20250815,15.684007707129096,3.1791907514450837,23.58381502890174
688702.SH,盛科通信-U,20250815,36.21968774222123,44.24759162883403,25.63392758277045
688800.SH,瑞可达,20250815,-1.3881748071979414,-1.9408740359897056,-11.169665809768635
002053.SZ,云南能投,20250818,22.73112807463954,17.98134011874471,11.365564037319777
002126.SZ,银轮股份,20250818,-1.145750066613375,-3.3306687982946976,-1.7319477751132388
002182.SZ,宝武镁业,20250818,-1.3067400275103132,6.740027510316373,-3.8514442916093445
002326.SZ,永太科技,20250818,-0.3896103896103928,11.2987012987013,10.000000000000005
002733.SZ,雄韬股份,20250818,-3.7477954144620873,-9.215167548500881,-10.317460317460316
002851.SZ,麦格米特,20250818,14.378502292409587,10.621497707590427,-4.100866021395822
003009.SZ,中天火箭,20250818,10.643056849953405,-9.021435228331773,-9.282385834109967
300065.SZ,海兰信,20250818,-8.819714656290529,-19.325551232166013,-11.370514483354945
300133.SZ,华策影视,20250818,-6.451612903225821,-1.3978494623655997,-20.322580645161295
300252.SZ,金信诺,20250818,-0.21246458923512296,9.915014164305951,-7.719546742209631
300291.SZ,百纳千成,20250818,-8.987161198288158,-4.992867332382306,-10.556348074179747
300324.SZ,旋极信息,20250818,26.76518883415435,19.04761904761905,-2.791461412151066
300409.SZ,道氏技术,20250818,8.385241974125538,22.472448490656433,11.931001437470044
300499.SZ,高澜股份,20250818,3.4906270200387906,-3.5875888817065382,-4.815772462831293
300604.SZ,长川科技,20250818,26.135216952573163,20.807265388496475,71.28153380423817
300806.SZ,斯迪克,20250818,6.119900083263942,9.200666111573693,7.826810990840961
301086.SZ,鸿富瀚,20250818,-1.3880597014925475,-4.552238805970145,16.537313432835816
301133.SZ,金钟股份,20250818,-9.288256227758017,-2.2419928825622866,-2.384341637010682
301189.SZ,奥尼电子,20250818,-5.1239209133945876,-8.604845446950701,-3.2302979671400633
600110.SH,诺德股份,20250818,-1.4285714285714326,-1.9480519480519525,-17.142857142857146
600226.SH,亨通股份,20250818,19.687499999999996,19.37499999999999,37.50000000000001
600329.SH,达仁堂,20250818,-6.107341147439864,-6.8476249228871175,-7.402837754472551
600330.SH,天通股份,20250818,6.461864406779674,18.855932203389845,10.487288135593223
600990.SH,四创电子,20250818,-1.9761606022584661,-15.056461731493101,-11.668757841907148
601519.SH,大智慧,20250818,-4.936120789779315,-7.084785133565616,-17.94425087108013
688035.SH,德邦科技,20250818,-0.36662011173184506,-11.382681564245816,-10.2304469273743
688147.SH,微导纳米,20250818,18.236842105263158,26.289473684210527,30.92105263157895
688180.SH,君实生物-U,20250818,0.10624734381639855,0.7862303442413885,-17.1483212919677
688206.SH,概伦电子,20250818,7.648885125599776,1.806378775049395,14.05588484335308
688261.SH,东微半导,20250818,17.64705882352942,20.186203977994076,3.822824093666235
688351.SH,微电生理,20250818,-3.8132295719844373,-11.634241245136181,-17.31517509727626
688411.SH,海博思创,20250818,14.91879988989816,81.93412239655015,167.44655472979173
688603.SH,天承科技,20250818,-2.6557817505425163,-12.193861734008472,-27.591195618476803
688720.SH,艾森股份,20250818,-0.6490952006294362,-9.185680566483088,-7.7891424075531095
688788.SH,科思科技,20250818,-23.837457337883965,-41.15827645051195,-36.06015358361775
000799.SZ,酒鬼酒,20250819,16.13518197573657,24.540727902946266,7.885615251299821
002062.SZ,宏润建设,20250819,19.505494505494493,35.989010989010985,58.65384615384615
002131.SZ,利欧股份,20250819,19.877049180327862,30.942622950819672,0.8196721311475417
002158.SZ,汉钟精机,20250819,1.467505241090138,16.10062893081761,6.457023060796642
002382.SZ,蓝帆医疗,20250819,-12.759643916913952,-11.72106824925816,-15.578635014836792
002445.SZ,中南文化,20250819,-0.7575757575757582,12.121212121212114,-0.3787878787878875
002518.SZ,科士达,20250819,-1.7486662714878582,16.686425607587417,14.611736810906933
002553.SZ,南方精工,20250819,10.066666666666677,10.933333333333337,-4.400000000000001
002600.SZ,领益智造,20250819,17.647058823529413,25.408496732026137,20.588235294117645
003019.SZ,宸展光电,20250819,3.3341752967921017,6.112654710785538,-15.887850467289736
300004.SZ,南风股份,20250819,-7.954545454545456,32.86713286713287,1.573426573426571
300328.SZ,宜安科技,20250819,0.1177856301531188,4.240282685512361,-10.83627797408716
301128.SZ,强瑞技术,20250819,-7.491324760155137,-7.8281281894264145,-14.47234129414167
301413.SZ,安培龙,20250819,16.23931623931624,53.94017094017095,28.598290598290603
600557.SH,康缘药业,20250819,-11.901159858799797,-19.062027231467464,-21.986888552697923
600835.SH,上海机电,20250819,-11.925999339279814,-9.613478691774034,-14.106375949785265
600841.SH,动力新科,20250819,-12.401055408970981,-11.873350923482855,-16.754617414248028
603040.SH,新坐标,20250819,7.893900889453631,1.651842439644217,15.787801778907252
603520.SH,司太立,20250819,-1.7269736842105334,1.891447368421056,-10.361842105263156
605376.SH,博迁新材,20250819,2.7465397923875345,17.084775086505186,19.160899653979236
688381.SH,帝奥微,20250819,-12.903225806451612,-9.139784946236567,-17.607526881720435
688478.SH,晶升股份,20250819,-4.952153110047848,0.8851674641148435,-18.54066985645933
688521.SH,芯原股份,20250819,41.87617850408549,43.77749842866122,18.903205531112512
688556.SH,高测股份,20250819,-13.584036838066,-8.365310821181888,-14.19800460475825
000650.SZ,仁和药业,20250820,0.15673981191222236,3.7617554858934206,-1.4106583072100292
000977.SZ,浪潮信息,20250820,-5.018953752843066,-1.3040181956027286,-0.40940106141015314
002004.SZ,华邦健康,20250820,-1.7964071856287396,-6.387225548902184,-0.5988023952095681
002066.SZ,瑞泰科技,20250820,-13.670539986329459,2.734107997265882,17.29323308270676
002164.SZ,宁波东力,20250820,-10.068130204390613,10.749432248296744,-1.8168054504163527
002167.SZ,东方锆业,20250820,-7.797537619699034,1.9151846785225797,-12.995896032831727
002281.SZ,光迅科技,20250820,8.181818181818185,11.322314049586769,1.0743801652892537
002625.SZ,光启技术,20250820,-1.6353725015142384,-1.554613365636994,-9.327680193821935
002792.SZ,通宇通讯,20250820,-14.152410575427684,-13.32296526697771,-5.909797822706069
300236.SZ,上海新阳,20250820,-4.998240056318204,-4.523055262231609,1.9535374868004214
301061.SZ,匠心家居,20250820,-17.744777246413282,-17.8286769024247,-20.085577649131636
600104.SH,上汽集团,20250820,-3.787878787878788,-4.545454545454556,-16.515151515151512
600301.SH,华锡有色,20250820,16.2333099086437,11.314125087842582,-4.848910751932546
600346.SH,恒力石化,20250820,6.363636363636369,2.363636363636367,6.666666666666675
600510.SH,黑牡丹,20250820,-11.284046692607005,4.150453955901419,6.485084306095991
600590.SH,泰豪科技,20250820,-21.25678820791311,-22.808378588052765,-28.626842513576424
600702.SH,舍得酒业,20250820,7.256778309409883,6.172248803827736,-1.2440191387559827
600703.SH,三安光电,20250820,-1.039501039501042,5.5440055440055485,-1.455301455301449
600864.SH,哈投股份,20250820,-10.922330097087382,-8.495145631067963,-2.5485436893203985
603626.SH,科森科技,20250820,33.1482950039651,27.59714512291832,-0.5551149881046811
603926.SH,铁流股份,20250820,11.263736263736256,20.32967032967032,16.07142857142856
605288.SH,凯迪股份,20250820,49.152281134401974,72.31812577065352,25.66276202219483
688328.SH,深科达,20250820,-19.30967111690003,-10.843373493975909,-7.456854444806249
688456.SH,有研粉材,20250820,-7.28489483747609,-0.7074569789674904,-13.47992351816443
688577.SH,浙海德曼,20250820,49.46421484323323,58.94959650747453,67.58830533139304
688798.SH,艾为电子,20250820,-6.723223753976675,-6.967126193001054,-15.80063626723223
000753.SZ,漳州发展,20250821,4.658385093167698,13.19875776397515,13.975155279503095
002145.SZ,钛能化学,20250821,1.4285714285714162,0.8163265306122455,10.816326530612232
002177.SZ,御银股份,20250821,-16.28162816281628,-14.521452145214525,-19.801980198019802
002190.SZ,成飞集成,20250821,-11.161217587373173,-10.620067643742956,-2.9988726042840996
300057.SZ,万顺新材,20250821,-11.346444780635402,-2.571860816944023,-11.346444780635402
300478.SZ,杭州高新,20250821,6.325910931174089,30.46558704453441,25.506072874493917
300740.SZ,水羊股份,20250821,2.1335807050092805,-0.6957328385899749,5.658627087198527
600156.SH,华升股份,20250821,-4.761904761904759,-4.983388704318929,-3.7652270210409733
600397.SH,江钨装备,20250821,8.843537414965992,-1.9047619047619004,-1.2244897959183656
600962.SH,国投中鲁,20250821,-8.2029598308668,-11.67019027484143,-10.147991543340375
603053.SH,成都燃气,20250821,-2.7604630454140735,-8.637577916295642,-3.1166518254674944
000063.SZ,中兴通讯,20250822,-10.161117078410305,-5.95059076262083,10.247046186895819
000628.SZ,高新发展,20250822,-16.370454916028045,-11.16908527637372,-16.712864829610304
000676.SZ,智度股份,20250822,-3.308823529411776,-7.720588235294132,-15.349264705882351
001298.SZ,好上好,20250822,-14.532782653588027,-5.653071760454323,-13.68094992256067
002212.SZ,天融信,20250822,-2.1674876847290703,-1.6748768472906395,-4.827586206896553
002378.SZ,章源钨业,20250822,13.486842105263165,2.3026315789473633,7.730263157894733
002396.SZ,星网锐捷,20250822,-10.634547591069323,-8.225616921269099,-19.82961222091657
002402.SZ,和而泰,20250822,-1.7155506364139386,26.203652462645266,54.45489762036525
002685.SZ,华东重机,20250822,-4.64037122969836,1.5081206496519812,-12.993039443155444
300113.SZ,顺网科技,20250822,-9.838472834067549,-10.646108663729805,-10.132158590308363
300192.SZ,科德教育,20250822,-8.61509958314034,-10.189902732746638,-15.701713756368694
300418.SZ,昆仑万维,20250822,-7.503379900856253,-2.0955385308697605,-3.4024335286165055
300465.SZ,高伟达,20250822,25.637181409295344,26.936531734132917,4.747626186906543
300480.SZ,光力科技,20250822,0.16685205784205304,-10.56729699666297,3.7263626251390334
301165.SZ,锐捷网络,20250822,-5.402107598447038,1.2423738214087523,-12.678868552412654
302132.SZ,中航成飞,20250822,-16.73711755233494,-13.778180354267308,-12.993156199677935
600058.SH,五矿发展,20250822,2.819956616052058,-1.6268980477223465,-0.216919739696327
600284.SH,浦东建设,20250822,2.7251184834123277,13.74407582938389,-1.0663507109004722
600490.SH,鹏欣资源,20250822,4.745166959578199,7.557117750439361,44.81546572934973
600637.SH,东方明珠,20250822,-10.458911419423679,-8.964781216648879,-2.2411953041622104
600728.SH,佳都科技,20250822,-0.14662756598241458,4.54545454545454,-1.4662756598240547
601059.SH,信达证券,20250822,-4.006085192697765,-3.752535496957396,1.5720081135902755
601788.SH,光大证券,20250822,-7.1222329162656415,-11.549566891241588,-7.940327237728595
603019.SH,中科曙光,20250822,-0.47084389713871855,28.975009054690332,38.8385850537245
603171.SH,税友股份,20250822,-14.514247625395768,-15.647392101316449,-24.529245125812363
603986.SH,兆易创新,20250822,5.752916224814427,22.746553552492045,61.18107104984094
688008.SH,澜起科技,20250822,9.383513268085961,21.672888709514684,52.36605791544747
688037.SH,芯源微,20250822,-14.329268292682922,-9.39449801474758,-8.706749858196257
688041.SH,海光信息,20250822,-3.579490486939695,26.81930560034398,34.91884338385467
688063.SH,派能科技,20250822,21.8136311128225,12.456680785521753,21.582595302271855
688082.SH,盛美上海,20250822,1.1883833766964331,7.081077280078752,37.03677659798888
688141.SH,杰华特,20250822,25.072655217965657,32.89299867899603,40.766182298546894
688168.SH,安博通,20250822,17.998875772906118,1.6301292861157983,-11.051152332771217
688343.SH,云天励飞-U,20250822,4.804652927045135,7.877102035655568,1.1379441143001534
688388.SH,嘉元科技,20250822,19.675925925925917,23.418209876543195,54.43672839506172
688409.SH,富创精密,20250822,-6.047065832588624,-4.423592493297585,14.685731307715223
688416.SH,恒烁股份,20250822,-15.823553217320924,-5.7466612707405975,29.86645082962364
688652.SH,京仪装备,20250822,-11.638954869358656,4.013001625203161,17.464683085385673
688709.SH,成都华微,20250822,10.799319727891152,-1.8707482993197335,-1.8707482993197335
688981.SH,中芯国际,20250822,4.510916610560736,30.82619986534578,15.302491103202845
000682.SZ,东方电子,20250825,-8.210180623973727,-2.2988505747126387,-4.433497536945806
001330.SZ,博纳影业,20250825,1.7889087656529614,8.050089445438285,15.026833631484793
001339.SZ,智微智能,20250825,-15.041980930695878,-15.312366586025327,-19.738152839049377
002091.SZ,江苏国泰,20250825,3.1100478468899495,2.631578947368429,1.4354066985646052
002191.SZ,劲嘉股份,20250825,-4.793028322440082,-1.3071895424836517,-0.21786492374727207
002202.SZ,金风科技,20250825,5.6798623063683324,16.523235800344235,28.829604130808967
002217.SZ,合力泰,20250825,12.426035502958579,7.988165680473373,-0.5917159763313614
002277.SZ,友阿股份,20250825,-5.841446453407522,6.119610570236432,-7.510431154381085
002842.SZ,翔鹭钨业,20250825,-1.483924154987646,-14.26215993404782,-6.842539159109645
300003.SZ,乐普医疗,20250825,-8.244422890397669,-12.512124151309417,-13.821532492725517
300037.SZ,新宙邦,20250825,5.31869987336428,-2.005065428450829,2.574926129168423
300085.SZ,银之杰,20250825,-10.370504903741375,2.342898656011622,-12.459135488557935
300285.SZ,国瓷材料,20250825,7.992815446789408,1.0327795240233517,1.5267175572519078
300342.SZ,天银机电,20250825,-8.35392980721701,-13.09935739001484,-8.55165595650025
300364.SZ,中文在线,20250825,-16.789396170839478,-20.648011782032402,-19.02798232695141
300416.SZ,苏试试验,20250825,-9.613375130616507,-8.829676071055388,-16.718913270637415
300757.SZ,罗博特科,20250825,-6.495043645509692,5.821867140109487,-14.946737683089223
300762.SZ,上海瀚讯,20250825,-12.290311537144813,-18.17870592262924,-13.65970558028073
300911.SZ,亿田智能,20250825,-5.88536335721596,3.5482770385534037,-33.98157625383828
301362.SZ,民爆光电,20250825,-7.6577496426383505,-9.475188891157853,-12.599550745354302
600118.SH,中国卫星,20250825,8.738738738738752,6.516516516516522,20.81081081081081
600179.SH,安通控股,20250825,-3.631284916201114,1.6759776536312863,22.067039106145252
600345.SH,长江通信,20250825,-5.124747134187457,-0.9777478084962885,-9.035738368172622
600362.SH,江西铜业,20250825,5.784204671857628,6.229143492769743,45.309603262884686
600415.SH,小商品城,20250825,-13.683753258036486,-15.725456125108606,-20.677671589921797
600869.SH,远东股份,20250825,0.9817671809256702,7.573632538569426,11.500701262272093
603379.SH,三美股份,20250825,-4.750123701138055,-8.065314200890649,-7.91687283523009
603993.SH,洛阳钼业,20250825,3.8907284768211974,5.2152317880794765,38.658940397350996
688093.SH,世华科技,20250825,-7.415204678362578,-1.1228070175438523,0.9356725146198798
688181.SH,八亿时空,20250825,-13.423588802202849,-9.798072510325827,-17.049105094079852
688205.SH,德科立,20250825,-1.647082454554571,48.63914833785278,14.592748819925683
688228.SH,开普云,20250825,56.7502532928065,171.0233029381966,142.5911854103344
688387.SH,信科移动-U,20250825,-9.396914446002805,-9.396914446002805,-7.994389901823286
688629.SH,华丰科技,20250825,1.248407643312107,37.197452229299365,3.414012738853512
002241.SZ,歌尔股份,20250826,-8.455666470933654,0.2642395772166656,0.11743981209629813
002539.SZ,云图控股,20250826,-0.9540329575021634,-14.137033824804849,-9.887250650477007
002555.SZ,三七互娱,20250826,16.855087358684468,10.945529290853026,8.838643371017465
002690.SZ,美亚光电,20250826,2.0408163265306047,10.255102040816316,4.438775510204068
300222.SZ,科大智能,20250826,0.5573248407643334,3.2643312101910835,2.786624203821653
301055.SZ,张小泉,20250826,1.8596787827557113,-10.439560439560434,-7.3119188503803905
301312.SZ,智立方,20250826,4.407566024268378,-4.782298358315488,-7.048536759457523
301603.SZ,乔锋智能,20250826,5.346344145134689,7.778999450247383,13.42770753161077
600151.SH,航天机电,20250826,-9.507445589919818,-8.361970217640327,-6.7583046964490245
600704.SH,物产中大,20250826,-7.728706624605682,-8.201892744479489,-6.940063091482643
600725.SH,云维股份,20250826,-6.951871657754016,-8.823529411764708,-0.5347593582887704
603668.SH,天马科技,20250826,-1.3458950201884206,4.7779273216689155,-7.065948855989227
603685.SH,晨丰科技,20250826,1.3513513513513513,-2.7567567567567655,14.810810810810802
603929.SH,亚翔集成,20250826,-4.7349823321554885,-5.11189634864547,-5.583038869257961
603950.SH,长源东谷,20250826,8.770257387988554,17.000317762948846,9.564664760088966
688007.SH,光峰科技,20250826,-7.9322638146167606,-5.971479500891265,-19.8306595365419
688359.SH,三孚新科,20250826,-0.27322404371585085,-9.262295081967215,-1.9125683060109366
688772.SH,珠海冠宇,20250826,5.8306339657566015,7.357704766311893,27.90374826469228
688787.SH,海天瑞声,20250826,-24.736842105263154,-20.91447368421053,-25.453947368421055
000592.SZ,平潭发展,20250827,-14.211886304909568,-12.144702842377265,66.40826873385014
002195.SZ,岩山科技,20250827,7.377049180327869,6.010928961748626,7.786885245901631
002232.SZ,启明信息,20250827,-8.897403150276713,-7.492550021285646,-16.4750957854406
003012.SZ,东鹏控股,20250827,0.28169014084507693,-0.14084507042253222,-1.8309859154929564
300496.SZ,中科创达,20250827,-5.727332028701892,-2.296151337247234,-10.580560991519894
300770.SZ,新媒股份,20250827,-0.5872483221476533,-2.055369127516772,-1.6359060402684589
603068.SH,博通集成,20250827,-3.4149788035798463,2.8732925105982074,-8.031088082901563
603363.SH,傲农生物,20250827,13.566739606126916,9.190371991247263,12.035010940919033
603893.SH,瑞芯微,20250827,-6.679035250463825,3.90538033395177,-14.137291280148418
605188.SH,国光连锁,20250827,6.960142772159441,-3.8072575847709524,35.812016656751936
688330.SH,宏力达,20250827,0.8977236293683796,33.63257454312279,29.753126001923686
688508.SH,芯朋微,20250827,-11.582520152736517,-0.7778249186819364,-9.517748550417194
688578.SH,艾力斯,20250827,2.111220914562927,-2.9826610367442346,-5.327463839726895
000061.SZ,农 产 品,20250828,9.37129300118625,-1.8979833926453162,1.4234875444839976
002077.SZ,大港股份,20250828,8.961681087762665,6.365883807169352,5.129789864029678
002256.SZ,兆新股份,20250828,-2.047781569965872,7.167235494880544,1.0238907849829284
002423.SZ,中粮资本,20250828,-6.043569922698532,-5.481377371749832,-10.751932536893893
002916.SZ,深南电路,20250828,8.146956288549207,11.831590238669886,15.033521051220166
300131.SZ,英唐智控,20250828,3.6437246963562693,21.862348178137633,11.437246963562743
300435.SZ,中泰股份,20250828,0.8073196986006574,15.446716899892365,12.863293864370295
300797.SZ,钢研纳克,20250828,-5.591397849462379,-10.05376344086022,-6.075268817204314
300913.SZ,兆龙互连,20250828,-12.431444241316276,-3.991468616697132,-20.3382084095064
300939.SZ,秋田微,20250828,-9.825,-11.824999999999992,-17.874999999999996
301330.SZ,熵基科技,20250828,-4.881450488145048,-5.578800557880056,-12.022315202231526
600487.SH,亨通光电,20250828,2.145294978059472,11.799122379327148,9.019990248659179
601877.SH,正泰电器,20250828,2.548456568557074,3.840631730078967,2.9791816223977095
603290.SH,斯达半导,20250828,-1.7030729359496515,3.415401703072934,-3.202517586079237
603297.SH,永新光学,20250828,-8.353398777551407,6.3900722355991775,-5.250972402296723
603610.SH,麒盛科技,20250828,8.333333333333327,9.871794871794878,13.333333333333334
688295.SH,中复神鹰,20250828,11.833602584814216,10.137318255250396,4.119547657512114
688318.SH,财富趋势,20250828,-11.686004552267798,-13.56242713595737,-20.33531338477766
688385.SH,复旦微电,20250828,-10.152050376286285,-3.655352480417758,-2.9181385347872806
688561.SH,奇安信-U,20250828,-12.729779411764719,-16.796875000000004,-10.271139705882366
688686.SH,奥普特,20250828,-1.7303580972741872,-1.9775521111705023,-14.951897381079643
002074.SZ,国轩高科,20250829,29.476281875514122,20.674527008500135,20.18097066081711
002115.SZ,三维通信,20250829,29.22636103151861,1.4326647564469779,10.983763132760254
002156.SZ,通富微电,20250829,0.060441220912650404,13.961922030825013,26.140828044726494
002210.SZ,飞马国际,20250829,-1.699716713881009,12.464589235127491,26.062322946175648
300035.SZ,中科电气,20250829,3.2547169811320815,4.716981132075472,14.858490566037746
300450.SZ,先导智能,20250829,54.32272599267812,84.42692199380456,54.32272599267812
300457.SZ,赢合科技,20250829,27.72466539196941,38.35564053537286,11.854684512428303
300852.SZ,四会富仕,20250829,19.469026548672574,7.888748419721884,0.27812895069532095
300972.SZ,万辰集团,20250829,-19.523135033050057,-17.379603399433428,-13.182247403210583
301177.SZ,迪阿股份,20250829,6.634396355353091,-4.413439635535299,-9.937357630979495
600114.SH,东睦股份,20250829,-2.629016553067182,3.148328464784169,-5.647517039922098
600176.SH,中国巨石,20250829,-0.2562459961563046,7.623318385650232,1.7296604740551016
600545.SH,卓郎智能,20250829,5.067567567567564,-1.013513513513507,2.027027027027029
600711.SH,盛屯矿业,20250829,4.503464203233263,4.6189376443418055,23.094688221709006
601333.SH,广深铁路,20250829,7.165109034267912,3.4267912772585634,-4.3613707165109075
601698.SH,中国卫通,20250829,-12.648221343873514,-18.853754940711458,-13.083003952569177
601717.SH,中创智领,20250829,12.713936430317856,21.222493887530565,15.452322738386309
603032.SH,德新科技,20250829,12.354085603112855,6.128404669260709,8.073929961089496
603659.SH,璞泰来,20250829,17.172167707404093,24.93309545049063,29.30419268510257
605580.SH,恒盛能源,20250829,22.865275142314996,29.032258064516135,66.84060721062622
688006.SH,杭可科技,20250829,45.765345765345785,39.66588966588969,23.85392385392386
688095.SH,福昕软件,20250829,-15.564417857538492,-17.912927883017616,22.87581699346406
688131.SH,皓元医药,20250829,9.594042056074755,15.683411214953264,10.10514018691589
688172.SH,燕东微,20250829,-7.517269402681828,1.991060544494116,-1.6253555465257967
688235.SH,百济神州,20250829,13.514388489208631,8.57913669064749,1.618705035971223
688299.SH,长阳科技,20250829,-2.2601279317697127,-3.9658848614072486,-18.12366737739872
688535.SH,华海诚科,20250829,-14.16688788602779,-2.9289443412087444,-7.795770285815416
000426.SZ,兴业银锡,20250901,10.91381550454742,35.38328280640971,20.52836725855348
000603.SZ,盛达资源,20250901,17.075718015665814,33.99477806788513,15.195822454308097
000936.SZ,华西股份,20250901,-5.812574139976268,-8.066429418742583,-12.218268090154204
000980.SZ,众泰汽车,20250901,27.915194346289752,16.607773851590096,29.681978798586567
000988.SZ,华工科技,20250901,7.972362476747276,31.743289928248736,2.1525378687217516
002028.SZ,思源电气,20250901,-3.258613532586136,7.523868825238688,48.2876712328767
002138.SZ,顺络电子,20250901,-4.631696428571439,0.05580357142856032,5.608258928571423
002392.SZ,北京利尔,20250901,12.910532276330697,9.85277463193657,-8.720271800679496
002637.SZ,赞宇科技,20250901,-2.7454242928452586,-13.061564059900169,-6.489184692179695
300143.SZ,盈康生命,20250901,1.5833333333333293,-6.499999999999995,-12.583333333333332
300331.SZ,苏大维格,20250901,18.247126436781617,25.035919540229894,25.071839080459775
300475.SZ,香农芯创,20250901,60.98081023454158,79.65884861407251,206.46055437100213
300618.SZ,寒锐钴业,20250901,10.297332750327943,16.39702667249672,1.9457804984696119
