股票代码,股票名称,收盘价,第一波涨幅(%),今日涨幅(%),调整量/上涨量,市值(亿),是否波谷
000703.SZ,恒逸石化,15.30,29.73,1.66,0.60,5640000.00,否
601168.SH,西部矿业,36.86,23.94,1.71,0.53,7210000.00,否
002294.SZ,信立泰,32.88,23.79,2.14,0.58,4040000.00,否
603341.SH,龙旗科技,37.97,23.48,3.55,0.51,2030000.00,否
600352.SH,浙江龙盛,12.78,18.00,4.07,0.51,3760000.00,否
600988.SH,赤峰黄金,37.29,16.36,2.19,0.56,6890000.00,否
