股票代码,股票名称,收盘价,第一波涨幅(%),今日涨幅(%),调整量/上涨量,市值(亿),是否波谷
688506.SH,百利天恒,307.01,60.94,-4.72,0.44,10200000.00,是
000783.SZ,长江证券,8.57,32.58,-0.35,0.36,4650000.00,是
603259.SH,药明康德,125.48,31.83,-0.81,0.57,30370000.00,是
000703.SZ,恒逸石化,16.05,26.67,2.88,0.59,5640000.00,否
688180.SH,君实生物-U,35.74,21.28,-0.83,0.50,3870000.00,是
600276.SH,恒瑞医药,54.65,18.80,1.41,0.50,34240000.00,是
600732.SH,爱旭股份,12.36,17.56,2.57,0.39,2790000.00,否
601066.SH,中信建投,25.84,17.25,-0.12,0.31,17280000.00,是
