股票代码,股票名称,收盘价,第一波涨幅(%),今日涨幅(%),调整量/上涨量,市值(亿),是否波谷
002979.SZ,雷赛智能,60.06,30.03,4.09,0.41,2090000.00,否
000783.SZ,长江证券,9.01,25.48,4.77,0.40,4650000.00,否
