股票代码,股票名称,收盘价,第一波涨幅(%),今日涨幅(%),调整量/上涨量,市值(亿),是否波谷
000048.SZ,京基智农,19.15,72.89,-5.29,0.48,769000.00,是
688072.SH,拓荆科技,791.08,65.04,3.48,0.47,15690000.00,是
000100.SZ,TCL科技,5.15,31.61,-3.74,0.49,8940000.00,是
002979.SZ,雷赛智能,57.70,23.68,2.02,0.46,2090000.00,是
301236.SZ,软通动力,39.24,16.41,1.98,0.43,4250000.00,否
